補充搜尋關鍵詞,學校代碼,學校名稱,學校簡稱,學系代碼,學系名稱,學系簡稱,學群類別,招生名額可填志願數,學群類別代碼,學校學群類別,術科考試,國文檢定,英文檢定,數學A檢定,數學B檢定,社會檢定,自然檢定,大考英聽檢定,術科項目1檢定,術科項目2檢定,術科項目3檢定,術科項目4檢定,術科項目5檢定
東華大學,34,國立東華大學,東華,3422,教育與潛能開發學系,教育系,第一類學群,30,1,34-1,--,後標,--,--,--,--,--,--,,,,,
東華大學,34,國立東華大學,東華,3423,教育行政與管理學系,教行系,第一類學群,30,1,34-1,--,均標,--,--,--,--,--,--,,,,,
東華大學,34,國立東華大學,東華,3424,特殊教育學系,特教系,第一類學群,30,1,34-1,--,--,--,--,--,後標,--,--,,,,,
東華大學,34,國立東華大學,東華,3425,幼兒教育學系,幼教系,第一類學群,30,1,34-1,--,--,--,--,--,均標,--,--,,,,,
東華大學,34,國立東華大學,東華,3426,族群關係與文化學系,族文系,第一類學群,30,1,34-1,--,--,--,--,--,後標,--,--,,,,,
東華大學,34,國立東華大學,東華,3427,民族語言與傳播學系,語傳系,第一類學群,30,1,34-1,--,--,--,--,--,後標,--,--,,,,,
東華大學,34,國立東華大學,東華,3428,民族發展與社會工作學系民族發展組,發社民發組,第一類學群,30,1,34-1,--,--,--,--,--,後標,--,--,,,,,
東華大學,34,國立東華大學,東華,3429,民族發展與社會工作學系社會工作組,發社社工組,第一類學群,30,1,34-1,--,--,--,--,--,後標,--,--,,,,,
東華大學,34,國立東華大學,東華,3430,藝術創意產業學系,藝創系,第一類學群,30,1,34-1,--,均標,--,--,--,--,--,--,,,,,
東華大學,34,國立東華大學,東華,3431,應用數學系數學科學組,應數數科組,第二類學群,12,2,34-2,--,--,底標,--,--,--,--,--,,,,,
東華大學,34,國立東華大學,東華,3432,應用數學系統計科學組,應數統科組,第二類學群,12,2,34-2,--,--,底標,--,--,--,--,--,,,,,
東華大學,34,國立東華大學,東華,3433,物理學系物理組,物理物理組,第二類學群,12,2,34-2,--,--,--,--,--,--,均標,--,,,,,
東華大學,34,國立東華大學,東華,3434,物理學系奈米與光電科學組,物理奈光組,第二類學群,12,2,34-2,--,--,--,--,--,--,均標,--,,,,,
東華大學,34,國立東華大學,東華,3435,化學系,化學系,第二類學群,12,2,34-2,--,--,--,--,--,--,均標,--,,,,,
東華大學,34,國立東華大學,東華,3436,資訊工程學系資工組,資工資工組,第二類學群,12,2,34-2,--,--,--,均標,--,--,--,--,,,,,
東華大學,34,國立東華大學,東華,3437,資訊工程學系國際組,資工國際組,第二類學群,12,2,34-2,--,--,--,均標,--,--,--,--,,,,,
東華大學,34,國立東華大學,東華,3438,電機工程學系智慧系統組,電機系統組,第二類學群,12,2,34-2,--,--,--,均標,--,--,--,--,,,,,
東華大學,34,國立東華大學,東華,3439,電機工程學系半導體組,電機半導體,第二類學群,12,2,34-2,--,--,--,均標,--,--,--,--,,,,,
東華大學,34,國立東華大學,東華,3440,材料科學與工程學系,材料系,第二類學群,12,2,34-2,--,--,--,--,--,--,後標,--,,,,,
東華大學,34,國立東華大學,東華,3441,光電工程學系,光電系,第二類學群,12,2,34-2,--,--,--,--,--,--,均標,--,,,,,
東華大學,34,國立東華大學,東華,3442,理工學院大數據科學國際學士班,數據科學班,第二類學群,12,2,34-2,--,--,--,均標,--,--,--,--,,,,,
東華大學,34,國立東華大學,東華,3443,生化暨分子醫學科學系,生醫系,第三類學群,2,3,34-3,--,--,後標,--,--,--,--,--,,,,,
東華大學,34,國立東華大學,東華,3444,自然資源與環境學系,自資系,第三類學群,2,3,34-3,--,--,--,--,--,--,均標,--,,,,,
東華大學,34,國立東華大學,東華,3445,體育與運動科學系,體育系,第七類學群,1,7,34-7,是,後標,--,--,--,--,--,--,均標,,,,
台北市立大學,35,臺北市立大學,北市大,3501,教育學系,教育系,第一類學群,12,1,35-1,--,均標,後標,--,後標,--,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3502,特殊教育學系,特殊教育系,第一類學群,12,1,35-1,--,均標,均標,--,均標,--,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3503,幼兒教育學系,幼教系,第一類學群,12,1,35-1,--,均標,均標,--,--,均標,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3504,心理與諮商學系,心諮系,第一類學群,12,1,35-1,--,均標,均標,--,均標,均標,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3505,學習與媒材設計學系,學材系,第一類學群,12,1,35-1,--,均標,均標,--,均標,均標,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3506,中國語文學系,中語系,第一類學群,12,1,35-1,--,均標,底標,--,--,均標,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3507,英語教學系,英教系,第一類學群,12,1,35-1,--,--,均標,--,--,--,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3508,公共事務學系,公共系,第一類學群,12,1,35-1,--,均標,均標,--,--,均標,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3509,歷史與地理學系,史地系,第一類學群,12,1,35-1,--,均標,均標,--,--,均標,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3510,城市發展學系,城發系,第一類學群,12,1,35-1,--,--,--,--,--,均標,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3511,行銷與管理學系,行銷系,第一類學群,12,1,35-1,--,均標,均標,--,均標,--,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3512,視覺藝術學系,視藝系,第一類學群,12,1,35-1,--,均標,--,--,--,--,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3513,地球環境暨生物資源學系,地生系,第二類學群,7,2,35-2,--,--,--,--,--,--,均標,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3514,應用物理暨化學系電子物理組,物化物理組,第二類學群,7,2,35-2,--,--,均標,均標,--,--,均標,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3515,應用物理暨化學系應用化學組,物化化學組,第二類學群,7,2,35-2,--,--,均標,均標,--,--,均標,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3516,數據科學與數學系,數據數學系,第二類學群,7,2,35-2,--,--,--,均標,--,--,均標,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3517,資訊科學系,資訊科學系,第二類學群,7,2,35-2,--,均標,均標,均標,--,--,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3518,休閒運動管理學系,休管系,第二類學群,7,2,35-2,--,後標,--,--,--,後標,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3519,運動健康科學系,運健系,第二類學群,7,2,35-2,--,--,後標,--,--,--,--,--,,,,,
台北市立大學,35,臺北市立大學,北市大,3520,衛生福利學系,衛福系,第三類學群,1,3,35-3,--,--,均標,均標,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3601,教育學系,教育學系,第一類學群,9,1,36-1,--,均標,均標,--,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3602,幼兒教育學系,幼教系,第一類學群,9,1,36-1,--,均標,--,--,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3603,特殊教育學系,特教系,第一類學群,9,1,36-1,--,後標,--,--,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3604,教育心理與輔導學系,心輔學系,第一類學群,9,1,36-1,--,均標,均標,--,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3605,中國語文學系,中文系,第一類學群,9,1,36-1,--,均標,--,--,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3606,文化創意產業學系,文創系,第一類學群,9,1,36-1,--,均標,後標,--,--,均標,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3607,社會發展學系,社發系,第一類學群,9,1,36-1,--,--,--,--,--,均標,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3608,英語學系,英語學系,第一類學群,9,1,36-1,--,--,均標,--,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3609,應用英語學系,應英系,第一類學群,9,1,36-1,--,--,均標,--,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3610,應用日語學系,應日系,第一類學群,9,1,36-1,--,均標,--,--,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3611,視覺藝術學系數位媒體設計組,視藝數媒,第一類學群,9,1,36-1,--,均標,--,--,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3612,商業大數據學系,大數據系,第一類學群,9,1,36-1,--,--,後標,--,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3613,行銷與流通管理學系,行流系,第一類學群,9,1,36-1,--,--,底標,--,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3614,不動產經營學系,不動產經營,第一類學群,9,1,36-1,--,後標,--,--,--,後標,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3615,企業管理學系,企管系,第一類學群,9,1,36-1,--,--,後標,--,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3616,國際經營與貿易學系,國貿系,第一類學群,9,1,36-1,--,--,底標,--,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3617,財務金融學系,財金系,第一類學群,9,1,36-1,--,--,後標,--,後標,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3618,資訊管理學系,資管系,第一類學群,9,1,36-1,--,--,--,--,後標,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3619,應用化學系,應用化學系,第二類學群,5,2,36-2,--,--,--,底標,--,--,均標,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3620,應用數學系,應用數學系,第二類學群,5,2,36-2,--,--,--,均標,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3621,應用物理系半導體組,半導體組,第二類學群,5,2,36-2,--,--,--,底標,--,--,底標,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3622,應用物理系光電暨材料組,光材組,第二類學群,5,2,36-2,--,--,--,底標,--,--,後標,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3623,科學傳播學系,科傳系,第二類學群,5,2,36-2,--,底標,底標,--,--,--,底標,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3624,電腦科學與人工智慧學系,電科系,第二類學群,5,2,36-2,--,--,--,後標,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3625,智慧機器人學系,機器人系,第二類學群,5,2,36-2,--,--,--,後標,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3626,電腦與通訊學系,電通系,第二類學群,5,2,36-2,--,--,--,後標,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3627,資訊工程學系,資工系,第二類學群,5,2,36-2,--,--,--,後標,--,--,--,--,,,,,
屏東大學,36,國立屏東大學,屏東大,3628,視覺藝術學系美術組,視藝美術,第五類學群,1,5,36-5,是,--,--,--,--,--,--,--,均標,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3801,全校不分系學士學位學程,全校不分系,第一類學群,9,1,38-1,--,底標,--,--,--,--,--,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3802,教育學系,教育學系,第一類學群,9,1,38-1,--,後標,--,--,--,--,--,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3803,幼兒教育學系,幼教系,第一類學群,9,1,38-1,--,均標,--,--,--,--,--,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3804,特殊教育學系,特教系,第一類學群,9,1,38-1,--,後標,--,--,--,--,--,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3805,文化資源與休閒產業學系,文休系,第一類學群,9,1,38-1,--,後標,--,--,--,--,--,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3806,數位媒體與文教產業學系,數媒文教,第一類學群,9,1,38-1,--,後標,--,--,--,--,--,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3807,英美語文學系,英美系,第一類學群,9,1,38-1,--,--,底標,--,--,--,--,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3808,華語文學系,華語文學系,第一類學群,9,1,38-1,--,後標,--,--,--,--,--,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3809,公共與文化事務學系,公事系,第一類學群,9,1,38-1,--,--,--,--,--,均標,--,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3810,應用數學系,應數系,第二類學群,6,2,38-2,--,--,--,底標,--,--,--,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3811,資訊管理學系,資管系,第二類學群,6,2,38-2,--,--,底標,--,--,--,--,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3812,應用科學系化學及奈米科學組,化學組,第二類學群,6,2,38-2,--,--,--,--,--,--,後標,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3813,應用科學系物理暨光電科學組,物理組,第二類學群,6,2,38-2,--,--,--,--,--,--,後標,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3814,資訊工程學系,資工系,第二類學群,6,2,38-2,--,--,--,底標,--,--,--,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3815,綠能與資訊科技學系,綠能系,第二類學群,6,2,38-2,--,--,--,--,--,--,底標,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3816,身心整合與運動休閒產業學系,心動學系,第三類學群,2,3,38-3,--,底標,--,--,--,--,--,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3817,生命科學系,生科系,第三類學群,2,3,38-3,--,--,--,--,--,--,後標,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3818,護理學系,護理系,第三類學群,2,3,38-3,--,後標,--,--,--,--,--,--,,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3819,美術產業學系,美產系,第五類學群,1,5,38-5,是,底標,--,--,--,--,--,--,均標,,,,
"台東大學,國立台東大學,臺東大學",38,國立臺東大學,東大,3820,體育學系,體育學系,第七類學群,1,7,38-7,--,底標,--,--,--,--,--,--,,,,,
體育大學,39,國立體育大學,國體大,3901,休閒產業經營學系,產經系,第一類學群,2,1,39-1,--,後標,後標,--,--,--,--,--,,,,,
體育大學,39,國立體育大學,國體大,3902,體育推廣學系,體推系,第一類學群,2,1,39-1,--,後標,--,--,--,--,--,--,,,,,
體育大學,39,國立體育大學,國體大,3903,適應體育學系,適體系,第一類學群,2,1,39-1,--,底標,底標,--,--,--,--,--,,,,,
體育大學,39,國立體育大學,國體大,3904,運動保健學系,運保系,第三類學群,1,3,39-3,--,--,後標,底標,底標,--,--,--,,,,,
,40,元智大學,元智,4001,管理學院學士班(主修：數位行銷與人力資源),行銷與人資,第一類學群,13,1,40-1,--,--,--,--,--,後標,--,--,,,,,
,40,元智大學,元智,4002,管理學院學士班(主修：財務金融),管院財金,第一類學群,13,1,40-1,--,--,--,--,後標,--,--,--,,,,,
,40,元智大學,元智,4003,管理學院學士班(主修：國際企業管理),管院國企,第一類學群,13,1,40-1,--,--,後標,--,--,--,--,--,,,,,
,40,元智大學,元智,4004,管理學院學士班(主修：會計),管院會計,第一類學群,13,1,40-1,--,--,--,--,--,後標,--,--,,,,,
,40,元智大學,元智,4005,管理學院學士班(英語專班),管院英專,第一類學群,13,1,40-1,--,--,後標,--,--,--,--,--,,,,,
,40,元智大學,元智,4006,應用外語學系,應外系,第一類學群,13,1,40-1,--,--,後標,--,--,--,--,--,,,,,
,40,元智大學,元智,4007,中國語文學系,中語系,第一類學群,13,1,40-1,--,後標,--,--,--,--,--,--,,,,,
,40,元智大學,元智,4008,社會暨政策科學學系,社政系,第一類學群,13,1,40-1,--,--,--,--,--,後標,--,--,,,,,
,40,元智大學,元智,4009,藝術與設計學系,藝設系,第一類學群,13,1,40-1,--,後標,後標,--,--,--,--,--,,,,,
,40,元智大學,元智,4010,人文社會學院英語學士班,人社英專,第一類學群,13,1,40-1,--,--,後標,--,--,--,--,--,,,,,
,40,元智大學,元智,4011,資訊管理學系,資管系,第一類學群,13,1,40-1,--,--,後標,--,後標,--,--,--,,,,,
,40,元智大學,元智,4012,資訊傳播學系(智慧科技應用組),資傳科技組,第一類學群,13,1,40-1,--,--,--,--,後標,--,--,--,,,,,
,40,元智大學,元智,4013,資訊傳播學系(數位媒體設計組),資傳設計組,第一類學群,13,1,40-1,--,後標,--,--,--,--,--,--,,,,,
,40,元智大學,元智,4014,資訊工程學系,資工系,第二類學群,10,2,40-2,--,--,後標,--,--,--,--,--,,,,,
,40,元智大學,元智,4015,資訊學院英語學士班,資訊英專,第二類學群,10,2,40-2,--,--,後標,--,--,--,--,--,,,,,
,40,元智大學,元智,4016,機械工程學系,機械系,第二類學群,10,2,40-2,--,--,--,後標,--,--,--,--,,,,,
